Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87382432,87382440,"010",3,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353918,2,13391989,48,84570314
87382432,87382440,"010",3,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353919,2,131232145,48,8485204
87382432,87382440,"010",3,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353920,2,131256108,48,85047931
87382432,87382440,"010",3,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353921,2,13194324,48,85360516
87382432,87382457,"010",4,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353922,2,131975235,48,85618491
87382432,87382457,"010",4,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353923,2,13170262,48,85729207
87382432,87382457,"010",4,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353924,2,128270838,48,86077841
87382432,87382457,"010",4,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353925,2,125495613,48,86108821
87382457,87382465,"010",5,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353926,2,119035058,48,86261901
87382457,87382465,"010",5,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353927,2,116624431,48,86369688
87382457,87382465,"010",5,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353928,2,113585942,48,86524895
87382457,87382465,"010",5,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353929,2,112441681,48,86734023
87382457,87382465,"010",5,4,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353930,2,106084971,48,87108085
87382457,87382465,"010",5,5,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353931,2,100762137,48,87108869
87382457,87382465,"010",5,6,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353932,2,09899473,48,87116647
87382465,87382473,"010",6,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353933,2,089206233,48,87239346
87382465,87382473,"010",6,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353934,2,08235604,48,87129185
87382465,87382473,"010",6,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353935,2,077720676,48,86862507
